"路名","段數","專案編號","GPS_X","GPS_Y","車道","里程","IRI","PCI"
"高鐵北路","二段","C","121.221201000","25.018912000","3","1220","4.48000","82.00000"
"高鐵北路","二段","C","121.221335000","25.019046000","3","1240","5.17000","82.00000"
"高鐵北路","二段","C","121.221469000","25.019179000","3","1260","3.03000","83.00000"
"高鐵北路","二段","C","121.221603000","25.019312000","3","1280","4.05000","82.00000"
"高鐵北路","二段","C","121.221737000","25.019445000","3","1300","5.75000","82.00000"
"高鐵北路","二段","C","121.221872000","25.019577000","3","1320","2.01000","82.00000"
"高鐵北路","二段","C","121.222007000","25.019709000","3","1340","2.21000","81.00000"
"高鐵北路","二段","C","121.222142000","25.019841000","3","1360","2.83000","81.00000"
"高鐵北路","二段","C","121.222276000","25.019974000","3","1380","4.00000","81.00000"
"高鐵北路","二段","C","121.222412000","25.020106000","3","1400","1.33000","83.00000"
"高鐵北路","二段","C","121.222547000","25.020238000","3","1420","4.08000","81.00000"
"高鐵北路","二段","C","121.222681000","25.020371000","3","1440","1.39000","83.00000"
"高鐵北路","二段","C","121.222816000","25.020504000","3","1460","3.33000","82.00000"
"高鐵北路","二段","C","121.222949000","25.020637000","3","1480","3.40000","82.00000"
"高鐵北路","二段","C","121.223082000","25.020771000","3","1500","2.75000","80.00000"
"高鐵北路","二段","C","121.223216000","25.020904000","3","1520","3.60000","82.00000"
"高鐵北路","二段","C","121.223351000","25.021036000","3","1540","4.36000","81.00000"
"高鐵北路","二段","C","121.223486000","25.021169000","3","1560",NULL,"82.00000"
"高鐵北路","二段","C","121.223620000","25.021302000","3","1580",NULL,NULL
"高鐵北路","二段","C","121.218954000","25.016625000","4","880","3.76000","81.00000"
"高鐵北路","二段","C","121.219090000","25.016756000","4","900","2.13000","82.00000"
"高鐵北路","二段","C","121.219223000","25.016889000","4","920","4.10000","82.00000"
"高鐵北路","二段","C","121.219357000","25.017023000","4","940","2.29000","81.00000"
"高鐵北路","二段","C","121.219490000","25.017156000","4","960","3.71000","81.00000"
"高鐵北路","二段","C","121.219625000","25.017289000","4","980","2.79000","81.00000"
"高鐵北路","二段","C","121.219758000","25.017422000","4","1000","3.64000","82.00000"
"高鐵北路","二段","C","121.219892000","25.017555000","4","1020","4.01000","82.00000"
"高鐵北路","二段","C","121.220026000","25.017689000","4","1040","2.67000","82.00000"
"高鐵北路","二段","C","121.220160000","25.017822000","4","1060","2.32000","82.00000"
"高鐵北路","二段","C","121.220294000","25.017955000","4","1080","5.95000","81.00000"
"高鐵北路","二段","C","121.220428000","25.018088000","4","1100","2.80000","81.00000"
"高鐵北路","二段","C","121.220561000","25.018221000","4","1120","4.42000","82.00000"
"高鐵北路","二段","C","121.220695000","25.018355000","4","1140","2.26000","80.00000"
"高鐵北路","二段","C","121.220828000","25.018488000","4","1160","7.16000","81.00000"
"高鐵北路","二段","C","121.220962000","25.018621000","4","1180","8.15000","81.00000"
"高鐵北路","二段","C","121.221096000","25.018754000","4","1200","8.94000","82.00000"
"高鐵北路","二段","C","121.221230000","25.018887000","4","1220","3.25000","82.00000"
"高鐵北路","二段","C","121.221364000","25.019021000","4","1240","3.03000","82.00000"
"高鐵北路","二段","C","121.221498000","25.019154000","4","1260","3.63000","83.00000"
"高鐵北路","二段","C","121.221632000","25.019287000","4","1280","3.57000","82.00000"
"高鐵北路","二段","C","121.221765000","25.019420000","4","1300","3.86000","82.00000"
"高鐵北路","二段","C","121.221900000","25.019552000","4","1320","2.97000","82.00000"
"高鐵北路","二段","C","121.222036000","25.019684000","4","1340","3.40000","81.00000"
"高鐵北路","二段","C","121.222171000","25.019816000","4","1360","3.15000","81.00000"
"高鐵北路","二段","C","121.222305000","25.019949000","4","1380","4.45000","81.00000"
"高鐵北路","二段","C","121.222441000","25.020081000","4","1400","3.16000","83.00000"
"高鐵北路","二段","C","121.222575000","25.020213000","4","1420","4.86000","81.00000"
"高鐵北路","二段","C","121.222710000","25.020346000","4","1440","2.06000","83.00000"
"高鐵北路","二段","C","121.222844000","25.020478000","4","1460","3.47000","82.00000"
"高鐵北路","二段","C","121.222978000","25.020612000","4","1480","2.66000","82.00000"
"高鐵北路","二段","C","121.223111000","25.020745000","4","1500","3.21000","80.00000"
"高鐵北路","二段","C","121.223244000","25.020879000","4","1520","3.66000","82.00000"
"高鐵北路","二段","C","121.223379000","25.021011000","4","1540","6.22000","81.00000"
"高鐵北路","二段","C","121.223514000","25.021144000","4","1560","3.62000","82.00000"
"高鐵北路","二段","C","121.223648000","25.021277000","4","1580","4.59000","71.00000"
"高鐵北路","二段","C","121.218868000","25.016700000","1","880","1.93000","81.00000"
"高鐵北路","二段","C","121.219004000","25.016831000","1","900","2.70000","82.00000"
"高鐵北路","二段","C","121.219138000","25.016964000","1","920","2.03000","82.00000"
"高鐵北路","二段","C","121.219271000","25.017098000","1","940","2.29000","81.00000"
"高鐵北路","二段","C","121.219405000","25.017231000","1","960","1.87000","81.00000"
"高鐵北路","二段","C","121.219539000","25.017364000","1","980","2.22000","81.00000"
"高鐵北路","二段","C","121.219673000","25.017497000","1","1000","1.87000","82.00000"
"高鐵北路","二段","C","121.219807000","25.017630000","1","1020","2.19000","82.00000"
"高鐵北路","二段","C","121.219940000","25.017764000","1","1040","1.53000","82.00000"
"高鐵北路","二段","C","121.220074000","25.017897000","1","1060","2.64000","82.00000"
"高鐵北路","二段","C","121.220208000","25.018030000","1","1080","4.01000","81.00000"
"高鐵北路","二段","C","121.220342000","25.018163000","1","1100","6.80000","81.00000"
"高鐵北路","二段","C","121.220475000","25.018297000","1","1120","5.06000","82.00000"
"高鐵北路","二段","C","121.220609000","25.018430000","1","1140","3.96000","80.00000"
"高鐵北路","二段","C","121.220743000","25.018563000","1","1160","3.00000","81.00000"
"高鐵北路","二段","C","121.220877000","25.018696000","1","1180","2.56000","81.00000"
"高鐵北路","二段","C","121.221010000","25.018829000","1","1200","3.76000","82.00000"
"高鐵北路","二段","C","121.221144000","25.018963000","1","1220","4.04000","82.00000"
"高鐵北路","二段","C","121.221278000","25.019096000","1","1240","4.92000","82.00000"
"高鐵北路","二段","C","121.221412000","25.019229000","1","1260","3.79000","83.00000"
"高鐵北路","二段","C","121.221546000","25.019362000","1","1280","3.33000","82.00000"
"高鐵北路","二段","C","121.221680000","25.019495000","1","1300","2.99000","82.00000"
"高鐵北路","二段","C","121.221815000","25.019627000","1","1320","4.72000","82.00000"
"高鐵北路","二段","C","121.221950000","25.019759000","1","1340","2.75000","81.00000"
"高鐵北路","二段","C","121.222085000","25.019891000","1","1360","4.08000","81.00000"
"高鐵北路","二段","C","121.222219000","25.020024000","1","1380","4.09000","81.00000"
"高鐵北路","二段","C","121.222355000","25.020156000","1","1400","4.52000","83.00000"
"高鐵北路","二段","C","121.222490000","25.020288000","1","1420","7.58000","81.00000"
"高鐵北路","二段","C","121.222624000","25.020421000","1","1440","8.42000","83.00000"
"高鐵北路","二段","C","121.222758000","25.020554000","1","1460","5.43000","82.00000"
"高鐵北路","二段","C","121.222892000","25.020687000","1","1480","1.93000","82.00000"
"高鐵北路","二段","C","121.223025000","25.020821000","1","1500","2.70000","80.00000"
"高鐵北路","二段","C","121.223159000","25.020954000","1","1520","2.03000","82.00000"
"高鐵北路","二段","C","121.223294000","25.021087000","1","1540","2.29000","81.00000"
"高鐵北路","二段","C","121.223428000","25.021219000","1","1560","1.87000","82.00000"
"高鐵北路","二段","C","121.223562000","25.021352000","1","1580","2.22000","0.00000"
"領航北路","三段","A","121.207489000","25.011951000","3","1580","3.95000","83.00000"
"領航北路","三段","A","121.207625000","25.012082000","3","1600","2.94000","83.00000"
"領航北路","三段","A","121.207758000","25.012215000","3","1620","3.51000","84.00000"
"領航北路","三段","A","121.207891000","25.012349000","3","1640","4.40000","83.00000"
"領航北路","三段","A","121.208024000","25.012483000","3","1660","2.19000","85.00000"
"領航北路","三段","A","121.208157000","25.012617000","3","1680","3.48000","85.00000"
"領航北路","三段","A","121.208291000","25.012750000","3","1700","3.31000","83.00000"
"領航北路","三段","A","121.208425000","25.012883000","3","1720","2.30000","82.00000"
"領航北路","三段","A","121.208559000","25.013016000","3","1740","3.46000","84.00000"
"領航北路","三段","A","121.208694000","25.013149000","3","1760","2.40000","84.00000"
"領航北路","三段","A","121.208829000","25.013281000","3","1780","2.86000","83.00000"
"領航北路","三段","A","121.208964000","25.013413000","3","1800","3.79000","84.00000"
"領航北路","三段","A","121.209097000","25.013547000","3","1820","2.99000","84.00000"
"領航北路","三段","A","121.209230000","25.013680000","3","1840","3.28000","83.00000"
"領航北路","三段","A","121.209363000","25.013814000","3","1860","2.58000","84.00000"
"領航北路","三段","A","121.209497000","25.013948000","3","1880","4.26000","82.00000"
"領航北路","三段","A","121.209631000","25.014080000","3","1900","3.58000","84.00000"
"領航北路","三段","A","121.209766000","25.014212000","3","1920","2.13000","83.00000"
"領航北路","三段","A","121.209902000","25.014344000","3","1940","4.32000","83.00000"
"領航北路","三段","A","121.210037000","25.014476000","3","1960","3.46000","85.00000"
"領航北路","三段","A","121.210171000","25.014609000","3","1980","3.10000","83.00000"
"領航北路","三段","A","121.210305000","25.014742000","3","2000","4.02000","83.00000"
"領航北路","三段","A","121.210440000","25.014874000","3","2020","4.34000","83.00000"
"領航北路","三段","A","121.210576000","25.015006000","3","2040","2.30000","84.00000"
"領航北路","三段","A","121.210708000","25.015140000","3","2060","2.79000","83.00000"
"領航北路","三段","A","121.210841000","25.015274000","3","2080","2.15000","83.00000"
"領航北路","三段","A","121.210975000","25.015407000","3","2100","2.72000","84.00000"
"領航北路","三段","A","121.211109000","25.015540000","3","2120","2.86000","83.00000"
"領航北路","三段","A","121.211244000","25.015672000","3","2140","3.57000","84.00000"
"領航北路","三段","A","121.211378000","25.015805000","3","2160","3.08000","85.00000"
"領航北路","三段","A","121.211513000","25.015938000","3","2180","4.21000","86.00000"
"領航北路","三段","A","121.211647000","25.016070000","3","2200","2.45000","84.00000"
"領航北路","三段","A","121.211781000","25.016204000","3","2220","2.73000","85.00000"
"領航北路","三段","A","121.211915000","25.016337000","3","2240","4.13000","82.00000"
"領航北路","三段","A","121.212049000","25.016470000","3","2260","2.11000","83.00000"
"領航北路","三段","A","121.212182000","25.016603000","3","2280","3.21000","85.00000"
"領航北路","三段","A","121.212318000","25.016735000","3","2300","4.26000","84.00000"
"領航北路","三段","A","121.212453000","25.016867000","3","2320","2.13000","83.00000"
"領航北路","三段","A","121.212588000","25.017000000","3","2340","3.20000","85.00000"
"領航北路","三段","A","121.212721000","25.017133000","3","2360","2.59000","85.00000"
"領航北路","三段","A","121.212855000","25.017266000","3","2380","4.04000","84.00000"
"領航北路","三段","A","121.212988000","25.017400000","3","2400","2.45000","84.00000"
"領航北路","三段","A","121.213122000","25.017533000","3","2420","3.69000","84.00000"
"領航北路","三段","A","121.213256000","25.017666000","3","2440","2.59000","83.00000"
"領航北路","三段","A","121.213389000","25.017800000","3","2460","2.12000","85.00000"
"領航北路","三段","A","121.213521000","25.017934000","3","2480","4.02000","83.00000"
"領航北路","三段","A","121.213653000","25.018069000","3","2500","3.75000","84.00000"
"領航北路","三段","A","121.213786000","25.018203000","3","2520","2.04000","83.00000"
"領航北路","三段","A","121.213920000","25.018336000","3","2540","3.64000","84.00000"
"領航北路","三段","A","121.214063000","25.018461000","3","2560","3.52000","84.00000"
"領航北路","三段","A","121.214196000","25.018595000","3","2580","4.26000","83.00000"
"領航北路","三段","A","121.214329000","25.018729000","3","2600","3.35000","84.00000"
"領航北路","三段","A","121.214462000","25.018863000","3","2620","3.93000","84.00000"
"領航北路","三段","A","121.214594000","25.018997000","3","2640","4.27000","84.00000"
"領航北路","三段","A","121.214728000","25.019130000","3","2660","2.23000","83.00000"
"領航北路","三段","A","121.214864000","25.019262000","3","2680","2.36000","84.00000"
"領航北路","三段","A","121.214990000","25.019401000","3","2700","2.42000","82.00000"
